,x,y
138,13.896105878733913,12.991484804003159
139,12.416862911982498,14.36829075675855
140,6.913103563385541,13.78549890332031
141,5.050785068566741,7.756997663130653
142,10.003287272551002,14.971746054353362
143,12.919681810440604,6.343980575864658
144,14.373447696073569,11.407330341316731
145,5.337726580151229,9.581979464755051
146,8.79570466266059,14.981730750630781
147,8.444960324565141,14.488629481700896
148,7.959945693630867,5.191008815990329
149,7.839142125369126,13.998273529388015
150,8.788708200366885,4.956808182699271
151,7.863456207053443,4.949773802172028
152,13.75441230852884,7.037763130083724
153,5.498047104272364,9.467848987155872
154,4.788370534527376,10.348477591696827
155,14.911260958585428,10.443462782755399
156,6.210128722055877,6.302545433287506
157,4.740362086769284,10.086009863965305
158,9.673738174721237,14.616212962364692
159,10.48224082160791,4.724580886770312
160,5.581365610290687,12.445644207139
161,15.170962494357875,11.681134877637222
162,6.314576032010521,13.906267235750919
163,5.665876004180208,12.341121547978458
164,5.03878736581526,9.46002158939452
165,12.624559846901231,5.28975655072807
166,5.716718828796616,11.924257645416246
167,13.511381510252312,6.373678413520564
168,6.386401150273996,12.73229439116106
169,14.590600105633857,9.700828991125078
170,9.20351713476741,14.933103173629709
171,14.380251007920732,11.180366787079521
172,14.641690188160634,10.351106720174037
173,9.943881140128378,15.267861096241202
174,14.400548242049908,6.936814343986908
175,14.893752334151198,11.012075013778293
176,6.007913589859051,13.5836226860449
177,4.641191174381478,8.964523593554516
178,4.678218915508325,9.101608440101105
179,5.98107007763318,7.756532843622961
180,14.925371229990544,9.576834764892702
181,4.578918023588488,9.428974322160872
182,7.835187965807469,5.445385068625647
183,9.234844997455406,5.350078676120393
184,5.9161543356206305,7.120938688774515
185,8.786814206789952,14.542332796599213
186,12.798950147030677,6.03156996867877
187,12.316328427559803,14.361937862012356
188,15.209622936803767,10.239601659287441
189,6.369742640731173,12.72830850621597
190,8.330186251584191,14.773050831707334
191,8.69511407304951,14.357713762602838
192,8.770854656451633,14.619252494379783
193,14.80732541914452,11.651471197423273
194,7.700421836148161,14.812787092784957
195,14.77199248410939,10.926485297176946
196,13.990230914504501,6.487232406569705
197,13.518911335538538,13.139359811674343
198,14.199139313259824,12.71342940385454
199,8.98090273139712,5.184160090638741
200,8.906912005337897,5.455061665423968
201,7.256171798754722,5.553749393254602
202,12.611202978973516,13.867571907049241
203,6.283756865080215,13.22033530659051
204,5.056723784354248,9.669371090281476
205,12.124180648237108,5.182641042816691
206,8.441297193554457,5.59593547651987
207,9.392687761775136,15.221845788440806
208,12.348627025853748,5.978129679042171
209,13.890677095905069,12.533724631244455
210,14.278983559253422,7.953956307377773
211,5.967345954010365,7.740445451339669
212,7.667996330588071,14.135650143371727
213,14.894960024720946,11.577844850769214
214,13.392519140301811,13.823356442760867
215,11.282328596471817,15.242687330314334
216,9.814427134297354,15.288332806962543
217,8.109004756973198,5.191658094746075
218,14.340756385165662,12.433666648265286
219,8.864482837944315,5.160867379222546
220,5.244745115379802,8.271650030179458
221,14.583101910163489,10.316238967740041
222,14.878576458509272,9.99601454435858
223,15.433679482788412,9.752748530280275
224,15.023750454121018,11.291508703053415
225,9.925136733781002,14.612590614909841
226,5.826236274701532,13.273055192285506
227,12.58000413142508,6.102911878451215
228,11.638829244132918,14.329351386480102
229,8.565156956247936,15.134725510290297
230,9.379799781366735,15.266144257236808
231,4.855011943866878,11.224931405745531
232,11.797531068885798,5.0090801295871055
233,10.666168752395913,14.999239568351324
234,13.878078463431093,13.50478870749079
235,13.001091246496626,6.156175315704185
236,14.610309172790506,11.488332272279392
237,7.742359671042379,14.310417723802043
238,14.53223156260875,8.65671772614756
239,9.034066987948293,5.268504148876369
240,7.033500956635447,5.817029152350932
241,13.777151381250643,13.504239396292471
242,9.444311016253458,14.67205717859109
243,5.723295922514178,13.446562496131003
244,14.988100931583203,9.681329006735968
245,6.303462101414452,6.062252240241513
246,5.860902759787903,12.69125212440958
247,11.671535589955884,14.200248075003973
248,10.946262753685149,5.111084732571518
249,5.406730803518689,10.801260809716354
250,9.3732943745537,11.926593142227254
251,8.039526829882451,11.642780506062843
252,9.00451444456598,11.566931724651809
253,8.265573324559163,12.1484587794499
254,7.586917839920901,12.049355684409893
255,7.770685104133827,12.93327723791186
256,8.522529067855348,12.126143725391456
257,9.371113774769036,12.23505729608133
258,9.475841778205456,12.784276364915268
259,8.860918123175434,11.691946441969325
260,9.110658545069084,12.593480034917569
261,8.861549674424072,12.379385199150578
262,9.02151339567309,12.498613883212299
263,8.375977206979378,11.654410148989585
264,8.921964646798845,11.697680265613718
265,8.531275026490015,12.596043481124614
266,8.792863398361009,12.784010442227508
267,8.873414309247615,12.330856694548629
268,8.064221708841764,11.666232516693118
269,9.111510943942882,11.068724689850335
270,12.14924937765047,11.144677184354215
271,12.335974156636947,11.630962509720998
272,11.336482872020623,11.361138518417974
273,11.985990301680086,11.029339136441648
274,10.725139372109581,11.00954390476401
275,11.014806973066479,11.589669874210536
276,11.318418631425477,11.48038850988906
277,12.262282958675122,11.96307178879774
278,10.829978302023314,11.329661152276763
279,11.076016233467229,11.742555986185252
280,10.541966597792038,11.668089113609389
281,12.016313070146825,11.615748187002868
282,10.654144211592806,11.228279209980041
283,12.074370254267606,11.811788913320813
284,11.67973880181757,11.268480024171842
285,11.023227165196849,11.778607272214435
286,12.127171696689873,11.451088395595878
287,11.915474071310744,11.205368583731357
288,11.213091489544166,11.889129786538852
289,11.285742948760287,11.085361601095121
290,9.951114696426739,8.91610071318933
291,11.39156000774954,7.580675272647497
292,11.555364249253532,7.119686815089279
293,11.42129816094561,8.504533447618812
294,10.56186396467782,8.97083365797615
295,9.909187906157117,8.808129090487204
296,10.243084145964506,7.538544079118351
297,11.478250342856455,8.745840605782677
298,9.90997334046675,8.100031034494158
299,9.320264185269803,8.228471913492083
300,9.901163389972833,8.292363476821654
301,10.521961794133063,7.180698738440282
302,9.73301928165952,8.873058958963433
303,11.64746115678335,7.84522809317842
304,11.205254154493767,7.355580167597164
305,10.990765649815073,8.312389591888763
306,9.124043602891202,7.908815258297323
307,9.331406095367605,8.500645590051061
308,10.846475798498242,7.663174581582223
309,11.051598074522616,8.181996924461185
310,9.41631892775169,7.054155094409961
311,10.43613074967071,7.353345403584058
312,10.925910571248586,7.863805969702441
313,11.25973898960207,8.363815724781677
314,9.29973736393363,8.311964264390328
315,9.549164355886358,7.798018080143326
316,11.760221296322282,8.191358838407785
317,11.362390358712727,8.138778356100483
318,11.292931440620503,8.228544188056912
319,9.174548785020388,7.06394078005119
320,0.6925083718708152,16.924081388243366
321,5.063454856912899,0.12158975762971913
322,12.622599944033837,13.545705849366133
323,9.019236316374549,5.4917255538140815
324,6.93663959371624,12.317868275930309
325,18.668146017963373,8.084602972188645
326,1.1409622916749762,6.592423940394099
327,9.571916780201112,16.34671634711667
328,15.918570100004723,13.20531150330742
329,19.21030010307867,9.728626594912157
330,9.261874848849132,14.421604451170083
331,17.51280473441509,1.707239578280777
332,0.5060676470443219,17.280577277808817
333,14.778049237536964,12.862652009579477
334,9.688356147739192,7.728231545974625
335,10.422947274580306,16.641356483527723
336,19.80323032237176,14.904809486410622
337,9.745350387289824,2.318776584269089
338,10.15724240863384,18.967316504917612
339,2.057570171366996,13.40082046643307
340,1.9271053291020923,14.992025884022294
341,5.48227912154225,12.786732055484006
342,17.681297725887667,15.331419472915641
343,14.908660424520617,3.5494841764160645
344,4.544102091042907,9.896002473836731
345,4.473990596286432,14.047430174827685
346,14.454879678445039,19.582947587294015
347,6.818687692094427,14.007230188365183
348,1.8666080323646783,9.297222604234411
349,12.701875994130653,4.3852640319128255
350,10.814737887557548,9.207199220280668
351,10.355848424363906,3.042135791192897
352,7.123536490215674,16.25978762702359
353,16.00866316118318,17.052183705510664
354,0.594478453391587,14.656407714087589
355,10.04933436062773,14.823216519548474
356,10.27262465401053,1.8221951425946203
357,5.02029688791136,12.81046815322201
358,2.741483851248503,6.670220486622915
359,6.640170085221994,3.3640035165681237
360,1.4113635496943377,2.6997538272921906
361,10.695649506745575,5.530528540544841
362,1.781681138497706,9.02870634574196
363,1.2410617909293675,10.70312808875871
364,11.705708229073952,5.998292359277729
365,18.349072805367975,13.014090162209142
366,17.858616929726388,14.517877630346836
367,1.875324084259311,15.568324011809356
368,13.923979923203246,13.655987359029428
369,6.684126375619206,10.688428345546857
